	H1_1	H1_2	H1_3	H1_4	H1_5	H1_6	H2_1	H2_2	H2_3	H2_4	H2_5	H2_6	H3_1	H3_2	H3_3	H3_4	H3_5	H3_6	BS1	BS2	BS3
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__unclassified_Saccharimonadales	44	11	22	7	34	15	43	13	25	26	16	34	6	42	16	46	20	12	78	42	38
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__uncultured_bacterium	21	16	7	6	25	25	24	11	25	32	20	17	6	32	18	11	12	31	22	11	0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__uncultured_Candidatus	12	9	0	0	20	5	0	3	3	8	11	15	0	40	0	0	0	20	0	0	0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__uncultured_Epsilonproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__uncultured_gamma	0	6	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	3	0	0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__uncultured_soil	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	3	0	0	3
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__unclassified_Saccharimonadales;g__unclassified_Saccharimonadales;s__unclassified_Saccharimonadales	0	0	0	0	0	0	0	6	0	0	0	3	0	5	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__unclassified_Patescibacteria;o__unclassified_Patescibacteria;f__unclassified_Patescibacteria;g__unclassified_Patescibacteria;s__unclassified_Patescibacteria	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
d__Bacteria;p__Patescibacteria;c__WS6_(Dojkabacteria);o__WS6_(Dojkabacteria);f__WS6_(Dojkabacteria);g__WS6_(Dojkabacteria);s__uncultured_alpha	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__WS6_(Dojkabacteria);o__WS6_(Dojkabacteria);f__WS6_(Dojkabacteria);g__WS6_(Dojkabacteria);s__uncultured_bacterium	1	3	0	0	0	1	0	0	7	3	6	0	0	19	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__WS6_(Dojkabacteria);o__WS6_(Dojkabacteria);f__WS6_(Dojkabacteria);g__WS6_(Dojkabacteria);s__uncultured_prokaryote	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;s__bacterium_enrichment	2	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;s__candidate_division	0	2	0	0	0	3	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;s__Candidatus_Berkelbacteria	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;s__unclassified_WWE3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;s__uncultured_anaerobic	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	4	2	2	0	16	0	0	0	0	0	0	0
d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;s__uncultured_candidate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__028H05-P-BN-P5;f__028H05-P-BN-P5;g__028H05-P-BN-P5;s__uncultured_bacterium	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11;s__uncultured_Planctomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11;s__uncultured_planctomycete	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__metagenome	7	4	23	3	0	13	2	6	19	8	20	14	0	18	5	0	9	0	5	0	0
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__planctomycete_A-2	5	0	4	0	0	0	8	0	6	6	8	6	0	6	11	0	14	6	0	15	0
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__unclassified_OM190	9	0	5	9	9	11	0	5	0	5	16	0	0	6	0	6	4	11	18	2	0
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_bacterium	41	45	149	110	84	34	113	117	129	85	154	141	19	87	96	40	82	55	87	123	52
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_Crater	7	0	0	5	0	0	7	2	3	10	10	0	0	0	0	0	9	5	0	0	0
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_microorganism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_Planctomyces	9	4	0	0	10	4	14	12	20	9	8	14	0	0	13	0	5	18	11	0	0
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_Planctomycetales	4	0	6	0	8	0	0	0	0	0	0	13	3	8	11	0	0	0	0	19	9
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_soil	0	2	0	8	0	2	0	7	6	0	0	6	0	0	12	6	0	0	0	2	0
d__Bacteria;p__Planctomycetes;c__OM190;o__OM190;f__OM190;g__OM190;s__wastewater_metagenome	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__AKYG587;s__unclassified_AKYG587	0	0	0	5	0	5	15	0	0	3	6	8	0	7	2	0	5	10	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__AKYG587;s__uncultured_bacterium	38	18	74	26	39	14	60	57	35	36	79	37	0	32	26	19	29	26	61	50	43
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__AKYG587;s__uncultured_Planctomycetales	12	12	14	7	13	0	0	11	23	8	4	16	0	7	20	14	12	0	7	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__AKYG587;s__uncultured_planctomycete	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__CL500-3;s__unclassified_CL500-3	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__CL500-3;s__uncultured_bacterium	0	0	0	2	0	0	3	2	6	7	8	6	0	5	2	4	0	0	4	0	4
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__I-8;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__metagenome	0	4	6	0	27	4	10	4	9	5	0	6	0	1	0	0	7	4	0	5	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__unclassified_SM1A02	9	0	3	11	19	11	9	11	4	4	14	7	0	14	5	4	0	11	9	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_bacterium	5	0	9	5	26	4	9	8	14	5	23	12	4	12	13	15	5	30	0	0	14
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_Planctomycetaceae	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_Planctomycetales	0	3	0	0	0	0	0	4	2	0	3	0	0	3	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_planctomycete	4	8	20	11	0	5	8	20	7	6	21	11	0	6	5	0	24	12	11	10	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_soil	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__unidentified_marine	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__unclassified_Phycisphaeraceae;s__unclassified_Phycisphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured;s__metagenome	3	0	0	0	0	7	0	3	7	0	0	0	0	3	0	0	0	0	0	0	4
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured;s__unclassified_uncultured	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured;s__uncultured_bacterium	0	0	7	0	0	3	4	0	3	2	0	0	0	7	0	0	4	2	2	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured;s__uncultured_soil	0	0	0	0	0	0	2	7	0	0	0	3	0	0	5	0	0	0	8	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Urania-1B-19_marine_sediment_group;s__uncultured_bacterium	0	0	0	0	0	0	3	0	0	2	13	4	0	15	0	0	3	4	0	0	6
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaerales;g__Tepidisphaerales;s__uncultured_Planctomycetales	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;s__uncultured_bacterium	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Pla3_lineage;o__Pla3_lineage;f__Pla3_lineage;g__Pla3_lineage;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Pla3_lineage;o__Pla3_lineage;f__Pla3_lineage;g__Pla3_lineage;s__uncultured_bacterium	0	0	5	5	6	1	16	5	0	0	0	6	0	0	0	0	0	5	4	17	2
d__Bacteria;p__Planctomycetes;c__Pla4_lineage;o__Pla4_lineage;f__Pla4_lineage;g__Pla4_lineage;s__metagenome	12	14	35	33	14	20	36	17	5	30	20	25	5	5	30	25	48	26	8	2	21
d__Bacteria;p__Planctomycetes;c__Pla4_lineage;o__Pla4_lineage;f__Pla4_lineage;g__Pla4_lineage;s__unclassified_Pla4_lineage	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	5	13	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Pla4_lineage;o__Pla4_lineage;f__Pla4_lineage;g__Pla4_lineage;s__uncultured_bacterium	5	0	2	0	0	0	4	7	4	6	7	0	0	3	3	6	0	0	3	0	0
d__Bacteria;p__Planctomycetes;c__Pla4_lineage;o__Pla4_lineage;f__Pla4_lineage;g__Pla4_lineage;s__uncultured_planctomycete	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Gemmatales;f__Gemmataceae;g__unclassified_Gemmataceae;s__unclassified_Gemmataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Gemmatales;f__Gemmataceae;g__uncultured;s__unclassified_uncultured	11	0	0	0	16	0	0	0	2	0	0	9	0	0	0	0	15	0	0	0	21
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Gemmatales;f__Gemmataceae;g__uncultured;s__uncultured_bacterium	9	8	0	0	11	0	12	12	0	9	13	0	0	5	0	3	0	5	15	0	4
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Gemmatales;f__Gemmataceae;g__uncultured;s__uncultured_planctomycete	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Gemmatales;f__Gemmataceae;g__uncultured;s__uncultured_soil	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Isosphaerales;f__Isosphaeraceae;g__Singulisphaera;s__unclassified_Singulisphaera	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Isosphaerales;f__Isosphaeraceae;g__unclassified_Isosphaeraceae;s__unclassified_Isosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Isosphaerales;f__Isosphaeraceae;g__uncultured;s__unclassified_uncultured	0	0	0	0	12	32	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Isosphaerales;f__Isosphaeraceae;g__uncultured;s__uncultured_bacterium	14	0	0	0	35	0	24	0	5	24	0	9	0	38	29	26	0	0	0	54	69
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Isosphaerales;f__Isosphaeraceae;g__uncultured;s__uncultured_Singulisphaera	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__uncultured;f__uncultured;g__uncultured;s__unclassified_uncultured	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium	0	0	2	4	0	0	3	0	0	7	14	17	0	1	4	0	7	0	9	6	0
d__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_planctomycete	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Planctomycetes;c__unclassified_Planctomycetes;o__unclassified_Planctomycetes;f__unclassified_Planctomycetes;g__unclassified_Planctomycetes;s__unclassified_Planctomycetes	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Craurococcus;s__unclassified_Craurococcus	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Craurococcus;s__uncultured_bacterium	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__unclassified_Roseomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__unclassified_Acetobacteraceae;s__unclassified_Acetobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacterales_Incertae_Sedis;g__uncultured;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;s__unclassified_Skermanella	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillales_Incertae_Sedis;g__Stella;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Inquilinaceae;g__Inquilinus;s__unclassified_Inquilinus	4	6	0	0	3	0	9	0	5	0	10	3	0	31	0	0	2	8	2	6	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Inquilinaceae;g__Inquilinus;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__uncultured;g__uncultured;s__uncultured_bacterium	25	11	12	17	14	7	36	15	18	25	36	22	14	6	23	10	9	22	15	20	19
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caedibacterales;f__Caedibacteraceae;g__Caedibacter;s__unclassified_Caedibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__unclassified_Brevundimonas	7	0	0	13	22	9	0	0	0	8	0	0	0	20	0	0	0	11	5	8	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__unclassified_Caulobacter	21	0	0	4	4	5	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__unclassified_Phenylobacterium	33	28	35	18	46	41	30	41	65	22	15	34	14	33	22	48	19	40	45	54	63
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__unclassified_Caulobacteraceae;s__unclassified_Caulobacteraceae	5	7	0	0	0	0	0	0	0	0	17	0	19	3	0	0	0	0	9	16	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__uncultured;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__uncultured;s__unclassified_uncultured	8	6	12	8	14	24	16	8	15	11	7	13	3	7	10	6	0	13	6	7	17
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__uncultured;s__uncultured_Caulobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hirschia;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hirschia;s__unclassified_Hirschia	0	0	0	0	0	4	0	0	0	5	0	0	0	22	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hirschia;s__uncultured_bacterium	16	11	28	15	42	21	24	25	17	39	20	18	22	163	27	0	15	61	6	24	13
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__metagenome	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__unclassified_SWB02	64	19	62	38	55	60	62	79	79	107	50	78	59	107	66	39	36	70	52	39	29
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__uncultured_alpha	2	0	0	1	16	1	2	0	2	0	2	2	0	3	0	0	0	1	1	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__uncultured_bacterium	76	43	92	54	113	65	178	124	129	91	83	95	74	212	95	53	28	101	68	82	20
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__uncultured_Caulobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Amphiplicatus;s__uncultured_bacterium	6	0	4	0	0	0	0	3	9	3	0	0	5	0	0	0	0	3	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__metagenome	0	0	0	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__unclassified_Dongia	90	50	57	64	57	26	66	77	69	78	89	44	76	146	44	70	45	95	44	61	29
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__uncultured_Rhodospirillales	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__uncultured;g__uncultured;s__metagenome	5	7	0	0	7	0	5	5	0	6	0	7	0	0	6	0	4	0	5	0	8
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__uncultured;g__uncultured;s__unclassified_uncultured	0	0	7	0	0	0	0	8	0	7	13	0	7	7	0	0	0	0	0	9	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae;g__uncultured;s__metagenome	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	4	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae;g__uncultured;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;s__unclassified_uncultured	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;s__uncultured_alpha	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__unclassified_Micavibrionales;g__unclassified_Micavibrionales;s__unclassified_Micavibrionales	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__metagenome	0	4	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__unclassified_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__uncultured_bacterium	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__uncultured;s__metagenome	0	0	0	0	8	0	0	0	0	0	0	0	0	12	0	0	0	11	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__uncultured;s__unclassified_uncultured	9	0	21	8	0	19	12	35	12	20	15	18	0	12	13	6	10	6	34	10	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__uncultured;s__uncultured_Hyphomicrobiaceae	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillales_Incertae_Sedis;g__Constrictibacter;s__uncultured_bacterium	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
