	H1_1	H1_2	H1_3	H1_4	H1_5	H1_6	H2_1	H2_2	H2_3	H2_4	H2_5	H2_6	H3_1	H3_2	H3_3	H3_4	H3_5	H3_6	BS1	BS2	BS3
ASV_7816	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV_7817	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
ASV_7818	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ASV_7819	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
ASV_7820	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ASV_7821	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
ASV_7822	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
ASV_7823	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV_7824	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ASV_7825	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ASV_7826	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ASV_7827	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
ASV_7828	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ASV_7829	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
ASV_7830	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV_7831	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV_7833	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ASV_7834	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_7836	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7837	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV_7838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ASV_7839	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ASV_7844	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7847	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
ASV_7850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_7851	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_7855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_7856	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_7859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ASV_7861	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
ASV_7867	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7868	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
ASV_7870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_7872	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7873	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7874	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7876	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	4	0	0	0	0
ASV_7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_7880	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ASV_7881	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_7883	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ASV_7885	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_7886	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7889	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ASV_7892	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV_7894	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7897	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV_7899	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7901	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7903	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASV_7904	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
ASV_7908	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	2	0	0
ASV_7909	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7913	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7914	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ASV_7915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_7917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_7918	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ASV_7920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV_7921	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ASV_7926	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1
ASV_7927	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0
ASV_7928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
ASV_7929	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_7933	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV_7935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ASV_7936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ASV_7937	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_7940	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2
ASV_7943	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_7944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ASV_7945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	0	0
ASV_7948	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7952	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_7955	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0
ASV_7956	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7957	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV_7958	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0
ASV_7960	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7964	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7965	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ASV_7966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ASV_7967	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_7972	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
ASV_7973	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7976	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	3	0	0
ASV_7977	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3
ASV_7981	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_7982	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7983	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV_7984	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7985	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_7986	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7987	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7988	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_7989	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7990	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7991	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7992	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0
ASV_7993	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7994	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7995	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7996	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7997	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7998	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_7999	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8000	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8003	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1
ASV_8004	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0
ASV_8005	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8006	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8007	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_8008	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV_8009	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8010	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8011	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8012	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8013	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8014	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8016	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8017	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ASV_8018	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8019	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8020	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ASV_8021	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8022	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8023	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8024	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0
ASV_8025	0	1	3	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
ASV_8026	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_8027	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8028	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8029	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0
ASV_8030	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ASV_8031	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8032	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_8033	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV_8034	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8035	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8036	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8037	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8038	0	0	4	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_8039	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8040	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ASV_8041	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_8042	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_8043	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8044	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8045	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_8046	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV_8047	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
ASV_8048	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ASV_8049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ASV_8053	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_8055	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ASV_8056	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV_8057	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
ASV_8058	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_8059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
ASV_8060	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8061	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8062	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8069	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
ASV_8070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ASV_8073	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_8076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ASV_8077	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ASV_8079	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_8082	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV_8084	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ASV_8085	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_8090	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_8091	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8092	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ASV_8103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_8104	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8105	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_8106	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0
ASV_8107	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8108	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8109	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8110	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8111	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8112	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8113	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8114	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8115	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8116	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8117	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8118	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8119	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8120	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8121	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8122	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8123	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
ASV_8124	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8125	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8126	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_8127	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8128	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8129	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8130	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8131	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ASV_8132	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0
ASV_8133	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8134	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8135	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0
ASV_8136	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8137	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0
ASV_8138	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ASV_8139	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8140	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8141	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8142	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
ASV_8143	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
ASV_8144	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
ASV_8145	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
ASV_8146	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3
ASV_8147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ASV_8148	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
ASV_8149	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_8150	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_8152	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_8153	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_8154	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_8155	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_8156	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_8157	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_8158	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_8159	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_8160	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_8161	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ASV_8162	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_8163	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0
ASV_8164	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_8165	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ASV_8166	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0
ASV_8167	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0
ASV_8168	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
ASV_8169	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0
ASV_8170	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
ASV_8171	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV_8172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
ASV_8173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ASV_8174	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0
ASV_8175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ASV_8176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV_8177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ASV_8178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ASV_8179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ASV_8180	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_8181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ASV_8182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ASV_8183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ASV_8184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
ASV_8185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ASV_8187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_8189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ASV_8196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3
ASV_8198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ASV_8199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
ASV_8200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ASV_8201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
ASV_8202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ASV_8203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ASV_8204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ASV_8205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ASV_8206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ASV_8207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_8208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ASV_8209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV_8210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ASV_8211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
ASV_8212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
